date,start,end,n_alert_windows,peak_z,peak_time,peak_classes,share_multiclass,sigma_ratio,event,type
2011-03-25,13:23:00,13:31:00,9,4.1964010749568414,13:25:00,3,1.0,0.6031313709923466,,compressed
2017-04-07,13:31:00,13:54:00,23,4.195156980643684,13:32:00,2,1.0,1.3537611066429627,,mixed
2009-07-15,12:12:00,12:14:00,3,4.193845541396706,12:13:00,1,0.0,0.4463501719571928,,compressed
2014-08-18,13:45:00,13:53:00,9,4.192350267116384,13:48:00,3,0.6666666666666666,0.47131473006351304,,compressed
2009-03-16,14:12:00,14:13:00,2,4.1919209548312,14:12:00,1,0.0,0.7300533293725479,,mixed
2019-10-21,13:07:00,13:19:00,11,4.1918065481705895,13:12:00,2,1.0,0.6183037800034523,,compressed
2010-07-27,13:00:00,13:03:00,4,4.191732495891977,13:02:00,3,0.25,0.5707966148583351,,compressed
2012-08-03,10:06:00,10:09:00,4,4.191208327958475,10:07:00,3,1.0,1.411232158832013,,mixed
2013-08-22,14:55:00,14:56:00,2,4.1891427212943055,14:55:00,2,1.0,0.5023638481466962,,compressed
2009-04-07,13:38:00,13:40:00,3,4.1884361657202955,13:39:00,1,0.0,0.7641909725737628,,mixed
2013-11-04,14:39:00,14:46:00,8,4.1882448584326655,14:42:00,1,0.125,0.5248076195101965,,compressed
2009-10-16,15:01:00,15:04:00,4,4.184931321462116,15:04:00,1,0.0,0.47470268586534003,,compressed
2008-08-27,10:37:00,10:42:00,6,4.183653431513608,10:41:00,2,0.8333333333333334,1.0644856584244622,,mixed
2018-08-20,12:33:00,12:35:00,3,4.183063068339732,12:33:00,1,0.0,0.33822232648443057,,compressed
2014-01-15,15:11:00,15:11:00,1,4.1809186841344435,15:11:00,1,0.0,0.555585212033567,,compressed
2019-06-12,14:44:00,14:51:00,5,4.179641442206886,14:44:00,2,0.2,0.7032031833862447,,mixed
2009-11-13,12:31:00,12:36:00,6,4.1786945225534895,12:35:00,1,0.0,0.9273244533570241,,mixed
2013-08-21,14:00:00,14:06:00,7,4.1780821039445675,14:04:00,2,1.0,2.050299819717767,,dispersed
2015-02-18,14:00:00,14:04:00,5,4.175026657868986,14:00:00,3,1.0,2.0041410604690557,,dispersed
2012-07-02,10:15:00,10:15:00,1,4.172855010228561,10:15:00,2,1.0,2.6468784192010495,,dispersed
2009-06-09,13:56:00,13:59:00,4,4.171956379973774,13:56:00,3,1.0,0.7908190752530478,,mixed
2014-08-14,14:46:00,14:52:00,7,4.17178041400741,14:46:00,2,0.2857142857142857,0.5022183250580716,,compressed
2009-01-14,13:33:00,13:46:00,11,4.171478014880329,13:43:00,3,0.2727272727272727,0.6887440163826349,,mixed
2009-05-29,13:39:00,13:41:00,3,4.168033716033158,13:40:00,3,1.0,0.5878774626402481,,compressed
2013-01-11,13:07:00,13:13:00,7,4.167710728132109,13:12:00,1,0.0,0.7401226249926942,,mixed
2018-09-07,12:08:00,12:12:00,5,4.164726532051563,12:09:00,2,1.0,1.5422055255270157,,dispersed
2015-09-24,12:37:00,12:43:00,5,4.163674285151959,12:42:00,2,1.0,1.091286660133935,,mixed
2021-03-02,11:03:00,11:08:00,6,4.163529684867565,11:05:00,3,0.6666666666666666,1.0219677982894546,,mixed
2014-07-23,14:08:00,14:11:00,4,4.161891182892616,14:08:00,2,1.0,0.7783900255700095,,mixed
2012-09-07,14:37:00,14:58:00,22,4.160941053001147,14:42:00,2,0.18181818181818182,0.4045248517471669,,compressed
2019-11-14,13:57:00,14:18:00,21,4.160467731039215,13:57:00,2,1.0,2.185386218747068,,dispersed
2014-11-10,13:40:00,14:03:00,17,4.159425710535048,13:51:00,1,0.0,0.42579907375190784,,compressed
2008-05-19,13:34:00,13:40:00,7,4.156379746725244,13:39:00,1,0.0,0.6930319075953515,,mixed
2021-03-31,12:26:00,12:30:00,5,4.156366581380425,12:27:00,1,0.0,0.3502670185394328,,compressed
2020-09-18,15:51:00,15:54:00,4,4.156227555159034,15:51:00,2,1.0,1.3296131781262972,,mixed
2008-10-09,11:10:00,11:13:00,3,4.151352058644167,11:10:00,2,1.0,1.2763279938603604,,mixed
2009-07-20,13:08:00,13:22:00,11,4.151337532283567,13:08:00,3,0.7272727272727273,0.47016621750562015,,compressed
2010-06-17,10:10:00,10:12:00,3,4.149157431215897,10:11:00,2,1.0,2.052699322416315,,dispersed
2013-02-08,14:35:00,15:13:00,39,4.148124806714297,14:36:00,2,0.5641025641025641,0.41284508417498056,,compressed
2008-05-12,11:48:00,11:50:00,3,4.146320916006056,11:48:00,1,0.0,0.9811408289939947,,mixed
2016-07-08,11:23:00,11:27:00,5,4.145724125801977,11:25:00,3,0.6,0.8120659231431084,,mixed
2016-01-08,10:11:00,10:20:00,9,4.144625183282484,10:20:00,3,1.0,1.8784622528789017,,dispersed
2010-05-05,14:37:00,14:52:00,12,4.143380763343706,14:42:00,3,0.5833333333333334,1.4647735955461285,,mixed
2014-12-12,11:07:00,11:07:00,1,4.142416201008976,11:07:00,3,1.0,1.4254276976763869,,mixed
2016-08-08,13:45:00,13:45:00,1,4.141726678373459,13:45:00,3,1.0,0.4201813821291657,,compressed
2012-06-08,10:10:00,10:14:00,5,4.140579057742962,10:11:00,2,1.0,1.47200850197038,,mixed
2012-05-24,12:45:00,12:51:00,7,4.136760350115264,12:50:00,1,0.2857142857142857,0.9206435702309737,,mixed
2010-11-23,13:31:00,13:39:00,9,4.136417983827587,13:32:00,1,0.0,1.1019927231275422,,mixed
2016-05-05,13:51:00,13:53:00,3,4.135675381725646,13:52:00,3,1.0,0.7845737179463865,,mixed
2008-07-14,15:22:00,15:31:00,10,4.133935464468401,15:25:00,3,1.0,1.6852012485532708,,dispersed
2020-02-18,12:08:00,12:12:00,5,4.131331947449334,12:10:00,1,0.2,1.2299578042894723,,mixed
2019-06-27,11:02:00,11:03:00,2,4.131307766434308,11:02:00,2,1.0,1.2566733149221898,,mixed
2020-07-09,15:51:00,15:53:00,3,4.130798033569812,15:52:00,3,1.0,2.216967901031434,,dispersed
2016-12-20,11:25:00,11:29:00,5,4.127955876212938,11:28:00,1,0.0,0.5151693703048013,,compressed
2017-06-13,13:50:00,14:01:00,8,4.1270993927763975,13:52:00,2,1.0,0.6245621284648322,,compressed
2012-01-12,13:31:00,13:37:00,7,4.125269269970369,13:31:00,1,0.2857142857142857,0.6421794598133741,,compressed
2020-09-28,14:04:00,14:24:00,13,4.1240797656939385,14:09:00,1,0.07692307692307693,0.5187472173984525,,compressed
2019-06-27,13:17:00,13:19:00,3,4.122859614509547,13:19:00,2,0.3333333333333333,0.5905458681508698,,compressed
2016-12-21,12:57:00,13:03:00,7,4.122595146806169,13:00:00,1,0.0,0.45740443554731364,,compressed
2018-11-13,14:07:00,14:08:00,2,4.122414115040543,14:08:00,1,0.0,1.2270447454077624,,mixed
2018-06-11,15:50:00,15:53:00,4,4.121593198555443,15:50:00,3,1.0,0.9844807773555727,,mixed
2011-07-22,14:33:00,14:50:00,18,4.118450703146559,14:39:00,3,1.0,0.42400521651532674,,compressed
2019-11-19,11:38:00,11:58:00,12,4.11832804904761,11:38:00,2,1.0,1.9311290720208412,,dispersed
2019-10-29,11:59:00,12:03:00,5,4.116586730972678,12:01:00,2,1.0,2.53846723298221,,dispersed
2015-11-18,10:07:00,10:07:00,1,4.116187438582887,10:07:00,1,0.0,1.2614513656240676,,mixed
2008-10-27,13:12:00,13:16:00,5,4.115935618090363,13:14:00,2,1.0,1.186745517748439,,mixed
2017-12-07,12:54:00,12:59:00,5,4.111464748386387,12:56:00,2,1.0,0.4156782775469105,,compressed
2008-12-23,11:34:00,11:38:00,5,4.109138136665232,11:35:00,3,0.2,0.7207524383959103,,mixed
2020-01-28,14:12:00,14:18:00,6,4.106373711013114,14:14:00,2,0.16666666666666666,0.7077493502926963,,mixed
2011-03-28,12:50:00,13:00:00,11,4.104016549172574,12:58:00,2,0.09090909090909091,0.5428456487497231,,compressed
2011-03-14,12:43:00,12:44:00,2,4.103220290661528,12:44:00,3,0.5,0.8991415209878743,,mixed
2014-10-29,14:00:00,14:03:00,4,4.102531888835501,14:01:00,2,1.0,2.391250745983193,,dispersed
2009-04-14,10:55:00,11:00:00,6,4.0993164816528305,10:57:00,2,1.0,1.0145493605592029,,mixed
2020-07-10,15:50:00,15:53:00,4,4.098750571792551,15:52:00,1,0.0,1.0244951821580757,,mixed
2008-04-23,13:01:00,13:02:00,2,4.098099729759708,13:02:00,3,1.0,1.4871361931317206,,mixed
2008-04-14,12:37:00,12:39:00,3,4.097920891758057,12:37:00,2,1.0,0.7712083994030402,,mixed
2011-07-22,15:00:00,15:01:00,2,4.095266576338862,15:00:00,1,0.0,0.4012440332654018,,compressed
2014-03-05,15:38:00,15:42:00,5,4.094819749376009,15:38:00,2,1.0,0.9655204772943927,,mixed
2011-01-27,13:50:00,13:52:00,3,4.094784548508917,13:50:00,1,0.0,0.543989465804722,,compressed
2015-06-08,11:20:00,11:27:00,8,4.094683843947968,11:22:00,1,0.0,1.0270623848986133,,mixed
2018-05-08,10:18:00,10:21:00,3,4.093137162666423,10:18:00,2,0.3333333333333333,0.9501645674605375,,mixed
2009-02-09,14:29:00,14:30:00,2,4.090424002718613,14:29:00,1,0.0,0.7668024655150806,,mixed
2018-08-29,15:37:00,15:44:00,8,4.088873061746807,15:39:00,2,0.5,0.5153264021988153,,compressed
2009-12-23,14:15:00,14:24:00,10,4.087846244573737,14:15:00,2,1.0,0.45585638190545924,,compressed
2020-04-02,13:14:00,13:14:00,1,4.087153491591802,13:14:00,1,0.0,1.0311201880735072,,mixed
2013-08-05,15:15:00,15:22:00,8,4.086471245333427,15:17:00,3,1.0,0.4661033708089681,,compressed
2016-02-22,14:44:00,14:44:00,1,4.0863839105591415,14:44:00,1,0.0,0.6871253824062569,,mixed
2019-05-15,10:15:00,10:28:00,12,4.0858627215295344,10:23:00,2,1.0,1.9202185655773962,,dispersed
2020-02-24,14:35:00,14:41:00,7,4.084201838815329,14:38:00,2,0.42857142857142855,1.8865742402831494,COVID selloff begins,dispersed
2008-10-22,10:46:00,10:47:00,2,4.083523758530771,10:46:00,2,1.0,0.972383978793336,,mixed
2008-12-08,11:46:00,11:49:00,4,4.079716697740246,11:47:00,2,1.0,0.6122185396039598,,compressed
2015-03-12,15:28:00,15:33:00,6,4.07858554746445,15:28:00,2,0.5,0.5574631479950267,,compressed
2013-11-20,14:02:00,14:07:00,6,4.0760564715532475,14:03:00,3,1.0,2.2669239932327523,,dispersed
2009-09-14,14:27:00,14:33:00,7,4.07603988391776,14:29:00,2,1.0,1.2635897594772245,,mixed
2010-05-18,10:49:00,10:58:00,9,4.075081169522571,10:57:00,3,0.6666666666666666,1.269311455088311,,mixed
2016-05-18,14:00:00,14:05:00,6,4.0736496746416,14:03:00,2,1.0,2.206843901638363,,dispersed
2013-09-05,13:38:00,13:42:00,5,4.073155859778872,13:40:00,2,1.0,0.48195271127383227,,compressed
2010-10-07,11:17:00,11:18:00,2,4.070682807666964,11:18:00,3,1.0,1.0982627348843483,,mixed
2012-03-01,10:01:00,10:17:00,17,4.070337492096026,10:02:00,2,1.0,4.180957150230293,,dispersed
2011-06-09,15:12:00,15:12:00,1,4.069348020852181,15:12:00,2,1.0,0.46911669686310165,,compressed
2016-07-05,11:45:00,11:46:00,2,4.068439132512651,11:45:00,2,0.5,0.9401468624307935,,mixed
2009-11-27,15:03:00,15:19:00,12,4.067190108668947,15:17:00,2,1.0,1.1169571873836093,,mixed
2020-12-24,12:08:00,12:16:00,8,4.0650199665932885,12:12:00,2,1.0,0.8249773283626949,,mixed
2019-01-17,14:40:00,14:48:00,8,4.06429110675427,14:41:00,2,1.0,1.8372552128365063,,dispersed
2008-12-26,13:48:00,13:55:00,7,4.064268518114736,13:53:00,2,1.0,0.42465351932516915,,compressed
2015-07-30,13:06:00,13:15:00,9,4.061315848734316,13:09:00,3,0.5555555555555556,0.7543421113027319,,mixed
2015-09-16,13:55:00,13:57:00,3,4.060103940457254,13:56:00,1,0.0,0.5535619140065997,,compressed
2010-06-23,11:24:00,11:32:00,7,4.058955646324165,11:28:00,3,0.7142857142857143,0.8639332446412131,,mixed
2008-11-03,13:08:00,13:11:00,4,4.058790827790653,13:11:00,3,1.0,0.3954976441736331,,compressed
2010-08-30,12:36:00,12:37:00,2,4.058537885404621,12:36:00,2,0.5,0.42373155894367187,,compressed
2019-06-24,15:41:00,15:44:00,4,4.057820987143658,15:42:00,1,0.0,0.7690121272418419,,mixed
2011-11-30,12:26:00,12:40:00,11,4.057578674535232,12:37:00,3,0.5454545454545454,0.5820446323614179,,compressed
2009-07-15,11:10:00,11:14:00,5,4.056562209112415,11:10:00,2,0.6,0.43204575790698013,,compressed
2012-06-06,13:11:00,13:17:00,7,4.055499498098305,13:17:00,1,0.0,0.3644880707752498,,compressed
2020-06-02,14:10:00,14:17:00,6,4.054701627180936,14:17:00,2,1.0,0.7051709807497999,,mixed
2008-02-15,12:01:00,12:06:00,5,4.054010408422114,12:02:00,2,1.0,0.8524978580074257,,mixed
2013-12-26,12:12:00,12:25:00,14,4.053335661808774,12:13:00,3,0.2857142857142857,0.5460036036612449,,compressed
2016-09-06,11:33:00,11:36:00,4,4.051670374426087,11:34:00,3,1.0,1.0275836757877623,,mixed
2018-08-28,15:19:00,15:26:00,4,4.048213437823014,15:25:00,1,0.0,0.884440038232599,,mixed
2021-01-13,14:20:00,14:26:00,6,4.047405688612472,14:21:00,3,1.0,0.7706281223083634,,mixed
2011-05-20,12:00:00,12:01:00,2,4.046303155691655,12:00:00,1,0.0,0.9442954924350104,,mixed
2019-01-31,12:57:00,13:01:00,5,4.046020291717185,12:59:00,2,1.0,1.3911320896744663,,mixed
2015-09-03,10:45:00,10:51:00,3,4.044880793776694,10:45:00,2,1.0,0.748876939271907,,mixed
2009-10-09,14:28:00,14:35:00,8,4.043830333372954,14:30:00,2,0.25,0.7164692014059624,,mixed
2012-05-01,12:38:00,12:39:00,2,4.043123601719638,12:39:00,1,0.0,0.40933035416632024,,compressed
2016-12-22,14:44:00,14:49:00,6,4.042250798369373,14:45:00,1,0.0,0.37995415557158974,,compressed
2017-05-09,11:59:00,12:04:00,6,4.041851583490152,12:00:00,1,0.5,0.6062175055651527,,compressed
2010-11-02,15:32:00,15:44:00,11,4.041791780130648,15:42:00,2,1.0,0.5334441902902783,,compressed
2016-12-23,14:12:00,14:35:00,24,4.04067701619345,14:25:00,2,0.5833333333333334,0.44654562235255646,,compressed
2020-11-11,13:26:00,13:32:00,7,4.039239961764817,13:29:00,3,1.0,0.4468609381773951,,compressed
2011-08-12,14:31:00,14:34:00,4,4.039185986555236,14:33:00,2,0.5,0.788571754028313,,mixed
2010-12-01,13:19:00,13:22:00,4,4.035258636428074,13:19:00,2,1.0,1.1939318721137937,,mixed
2019-07-09,13:58:00,14:01:00,4,4.0347661472360485,13:59:00,2,0.25,0.3069447635739187,,compressed
2011-06-13,14:16:00,14:24:00,8,4.034336633896201,14:17:00,3,1.0,1.145221278085305,,mixed
2018-02-14,15:33:00,15:42:00,10,4.032153618489579,15:36:00,1,0.0,0.4928876465981871,,compressed
2016-11-01,10:16:00,10:28:00,12,4.032089123959528,10:20:00,2,1.0,1.8595607975495843,,dispersed
2008-04-09,11:35:00,11:39:00,5,4.031119473722821,11:38:00,2,1.0,1.2113913762504898,,mixed
2013-09-09,12:49:00,12:54:00,6,4.030504800139428,12:52:00,3,0.6666666666666666,0.4459481705908472,,compressed
2010-03-08,13:29:00,13:42:00,14,4.02963984978602,13:29:00,1,0.42857142857142855,0.5587174939685093,,compressed
2010-04-01,12:41:00,12:48:00,8,4.029072950022327,12:43:00,3,1.0,0.5113038497784824,,compressed
2017-08-03,15:32:00,15:39:00,8,4.029064205824825,15:35:00,3,1.0,2.129898718953669,,dispersed
2009-12-24,12:30:00,12:56:00,27,4.028704532914778,12:53:00,3,1.0,0.30741026889404277,,compressed
2010-12-03,13:14:00,13:35:00,19,4.028217543242605,13:18:00,2,0.21052631578947367,0.48072392160937666,,compressed
2009-12-14,13:21:00,13:35:00,15,4.026032552309205,13:27:00,1,0.0,0.45902862236021746,,compressed
2019-03-18,12:41:00,12:44:00,4,4.025791987946837,12:42:00,1,0.0,0.9421434676858496,,mixed
2008-09-26,10:43:00,10:47:00,5,4.024819619364353,10:45:00,2,1.0,0.8860739264098683,,mixed
2012-02-01,13:12:00,13:19:00,8,4.024292234512644,13:17:00,2,0.75,0.6102987880684281,,compressed
2011-07-28,11:26:00,11:28:00,3,4.02426537758133,11:27:00,3,0.3333333333333333,1.152192912985462,,mixed
2009-11-09,12:39:00,12:41:00,3,4.02348825299794,12:41:00,1,0.0,0.3702506770287019,,compressed
2010-10-20,14:04:00,14:04:00,1,4.022920870386847,14:04:00,2,1.0,1.2989467645612407,,mixed
2012-06-07,13:54:00,13:56:00,3,4.022081339653374,13:56:00,2,1.0,0.5272152931987251,,compressed
2009-02-24,14:43:00,14:45:00,3,4.021655476843661,14:45:00,1,0.0,1.1651620609003461,,mixed
2009-06-02,10:44:00,10:44:00,1,4.020951016640831,10:44:00,1,0.0,0.8352271894528851,,mixed
2014-06-27,12:05:00,12:08:00,4,4.020262841447023,12:07:00,1,0.25,0.39145977373519164,,compressed
2020-05-21,13:47:00,13:52:00,5,4.016685760230791,13:47:00,1,0.4,1.0168701036557921,,mixed
2016-02-24,10:31:00,10:31:00,1,4.016300567394936,10:31:00,3,1.0,2.202664504200115,,dispersed
2017-02-09,14:33:00,14:34:00,2,4.014327193729326,14:33:00,2,1.0,0.551376087994258,,compressed
2016-10-19,15:30:00,15:39:00,10,4.014296894106761,15:30:00,1,0.0,0.37432716444167347,,compressed
2016-01-26,11:21:00,11:25:00,5,4.013841526685632,11:21:00,2,1.0,0.8016028731131133,,mixed
2011-10-04,10:12:00,10:18:00,7,4.01320249709766,10:14:00,2,1.0,1.804846546618509,final-hour melt-up (+4% in 45 min),dispersed
2009-11-23,12:23:00,12:28:00,6,4.010303090681242,12:28:00,2,1.0,0.5544905723578848,,compressed
2014-10-30,14:41:00,14:45:00,5,4.009167464274657,14:44:00,1,0.0,0.7266703788238719,,mixed
2016-11-25,11:55:00,12:02:00,8,4.008974313874499,11:55:00,1,0.0,0.561744843098263,,compressed
2010-03-01,14:00:00,14:05:00,6,4.0089045434816,14:05:00,1,0.0,0.42295583347172416,,compressed
2018-01-26,13:20:00,13:23:00,4,4.0073724577613925,13:20:00,1,0.25,0.6946744005765202,,mixed
2008-11-26,14:22:00,14:22:00,1,4.007329317577961,14:22:00,3,1.0,0.5349125684635434,,compressed
2011-01-11,12:45:00,12:59:00,15,4.006743555456933,12:53:00,1,0.0,0.4997013977377281,,compressed
2010-11-19,13:06:00,13:12:00,7,4.006630532830586,13:12:00,2,0.14285714285714285,0.35799173195287404,,compressed
2019-07-11,13:09:00,13:12:00,4,4.00510524831839,13:11:00,2,1.0,0.8874938888257745,,mixed
2016-09-28,14:10:00,14:14:00,4,4.003293208973144,14:13:00,2,1.0,1.6207385656227624,,dispersed
2010-02-02,13:30:00,13:36:00,7,4.002700921369685,13:35:00,3,0.5714285714285714,0.41457850722721107,,compressed
2019-10-10,13:56:00,13:59:00,4,4.002383752601064,13:56:00,2,1.0,1.1912828553846746,,mixed
2011-05-17,11:54:00,11:57:00,4,4.002333282388627,11:56:00,1,0.0,1.5604795992607032,,dispersed
2014-10-22,14:45:00,14:47:00,3,4.002180532973176,14:46:00,1,0.0,0.9937727932754875,,mixed
2017-08-21,13:13:00,13:19:00,7,4.001935734934916,13:15:00,3,0.7142857142857143,0.40006409502731755,,compressed
2011-09-12,13:59:00,14:02:00,4,4.001593940546227,14:00:00,1,0.0,1.028876082413985,,mixed
2013-01-16,15:17:00,15:21:00,5,3.997629169782926,15:20:00,2,1.0,0.58279339823927,,compressed
2014-12-16,13:08:00,13:13:00,3,3.997499036562187,13:08:00,3,1.0,1.3006474300614472,,mixed
2008-08-25,11:57:00,11:58:00,2,3.9974135281517356,11:58:00,2,1.0,1.517641547159252,,dispersed
2018-04-19,15:37:00,15:40:00,4,3.9959801438586657,15:40:00,2,1.0,1.9985883081319953,,dispersed
2011-05-20,14:50:00,14:51:00,2,3.9956417473174786,14:51:00,2,1.0,0.5613520711472054,,compressed
2010-01-15,14:46:00,14:59:00,13,3.9944953098746008,14:57:00,3,0.9230769230769231,0.6389204135761485,,compressed
2020-05-29,13:06:00,13:13:00,8,3.9944497984014156,13:10:00,2,1.0,2.320748325384019,,dispersed
2011-09-15,12:33:00,12:37:00,5,3.9934225638090655,12:35:00,2,1.0,0.6785331207271353,,mixed
2017-06-28,13:53:00,13:55:00,3,3.9927634997425625,13:55:00,1,0.0,0.8982940176393492,,mixed
2008-02-08,12:21:00,12:24:00,4,3.992428222724935,12:21:00,2,1.0,0.9913491851142724,,mixed
2014-05-29,13:18:00,13:24:00,7,3.9891104700701967,13:20:00,3,1.0,0.6542389659274311,,compressed
2011-05-24,13:26:00,13:31:00,6,3.988625055140771,13:30:00,2,0.6666666666666666,0.831773083516623,,mixed
2013-07-31,14:02:00,14:07:00,5,3.9874307556512396,14:02:00,2,1.0,2.0593642274187647,,dispersed
2015-10-23,13:36:00,13:39:00,4,3.9865728540046415,13:38:00,2,1.0,0.8903865344056376,,mixed
2010-06-15,13:10:00,13:12:00,2,3.9840842928060924,13:10:00,1,0.0,0.6616326674656045,,compressed
2010-03-09,13:39:00,13:39:00,1,3.982798719088042,13:39:00,3,1.0,0.6240426155594969,,compressed
2020-08-18,14:45:00,14:47:00,3,3.982149232045666,14:46:00,3,0.3333333333333333,0.7077533810264018,,mixed
2010-12-03,12:08:00,12:09:00,2,3.9794793496078897,12:08:00,1,0.0,0.5320564042750819,,compressed
2019-08-20,12:26:00,12:31:00,6,3.9794376510116303,12:29:00,3,0.6666666666666666,0.5570322749153315,,compressed
2013-07-10,13:01:00,13:13:00,13,3.9751635127409317,13:03:00,1,0.15384615384615385,0.45600364024014134,,compressed
2016-11-17,12:13:00,12:26:00,11,3.9740727967315737,12:21:00,1,0.0,0.44794871331845143,,compressed
2016-06-08,14:01:00,14:05:00,5,3.9736927853566244,14:01:00,3,1.0,0.580481716124309,,compressed
2015-11-05,14:21:00,14:22:00,2,3.973016103863861,14:22:00,1,0.0,1.0781566028744625,,mixed
2012-02-17,14:26:00,14:28:00,3,3.9719514950426733,14:26:00,1,0.3333333333333333,0.355328717220604,,compressed
2014-09-16,13:54:00,13:57:00,4,3.9707469971328737,13:54:00,2,1.0,0.6621093128434832,,compressed
2019-03-05,14:09:00,14:11:00,3,3.9693703349897813,14:11:00,2,1.0,0.6099995623322821,,compressed
2019-05-29,11:40:00,11:41:00,2,3.968779818438014,11:40:00,2,0.5,1.4158444934624812,,mixed
2011-12-05,12:02:00,12:03:00,2,3.967137506976808,12:02:00,1,0.0,0.7280764731774647,,mixed
2020-11-27,11:06:00,11:10:00,5,3.9640601097984427,11:06:00,3,1.0,0.624769550546292,,compressed
2018-11-29,14:00:00,14:01:00,2,3.963506287959581,14:00:00,2,1.0,1.0107884800861173,,mixed
2017-11-15,14:56:00,15:08:00,12,3.9586144140091446,14:57:00,2,1.0,0.6495572996296142,,compressed
2015-02-18,13:42:00,13:47:00,5,3.9582757403862945,13:42:00,2,1.0,0.7596113765128175,,mixed
2009-07-02,12:44:00,12:51:00,8,3.956384078419981,12:45:00,1,0.125,0.5119677814050614,,compressed
2008-12-22,11:09:00,11:13:00,5,3.9561272770043594,11:11:00,2,0.2,0.7908076141405032,,mixed
2018-03-21,13:01:00,13:03:00,3,3.950712854659906,13:02:00,1,0.0,0.5378622318243179,,compressed
2009-04-29,14:18:00,14:24:00,4,3.948815991813033,14:24:00,2,1.0,1.7314265569653875,,dispersed
2018-11-28,10:03:00,10:08:00,6,3.948755695155369,10:04:00,2,1.0,1.014739444978498,,mixed
2014-07-01,13:51:00,14:04:00,12,3.9484953230663726,13:54:00,1,0.08333333333333333,0.44056502523165575,,compressed
2008-11-12,12:05:00,12:05:00,1,3.9476468578083357,12:05:00,2,1.0,0.751660192912136,,mixed
2015-05-14,14:24:00,14:29:00,6,3.946681297553266,14:24:00,1,0.0,0.4313499848585415,,compressed
2019-06-12,10:16:00,10:16:00,1,3.945653517598993,10:16:00,3,1.0,1.28871248778545,,mixed
2015-03-19,14:27:00,14:32:00,6,3.9450261923102716,14:28:00,1,0.0,1.1890630297265121,,mixed
2010-02-10,11:09:00,11:13:00,5,3.9448364804339886,11:10:00,3,1.0,1.203836106938003,,mixed
2009-01-29,13:13:00,13:23:00,11,3.9444585910783703,13:14:00,3,0.8181818181818182,0.5810595368499473,,compressed
2012-02-08,12:52:00,13:00:00,5,3.9444234089166645,12:52:00,2,1.0,0.6943407687894138,,mixed
2015-01-29,12:44:00,12:45:00,2,3.9435061445734743,12:45:00,2,1.0,1.3650436085565791,,mixed
2010-09-16,12:40:00,12:47:00,8,3.943373002091952,12:40:00,1,0.0,0.6113389588616945,,compressed
2010-03-02,13:23:00,13:33:00,7,3.942226620093579,13:23:00,1,0.14285714285714285,0.5454205463127837,,compressed
2015-09-14,11:42:00,11:45:00,4,3.9403572725888,11:43:00,1,0.0,0.8054045773785731,,mixed
2013-04-29,14:50:00,15:00:00,9,3.9368824690448503,14:58:00,2,1.0,0.4690756048182077,,compressed
2014-12-16,11:28:00,11:28:00,1,3.936410003797503,11:28:00,2,1.0,1.5791943422808363,,dispersed
2008-04-10,10:00:00,10:02:00,3,3.934516101025845,10:01:00,2,1.0,1.4224113400217233,,mixed
2018-06-04,10:08:00,10:09:00,2,3.9335306532537495,10:08:00,1,0.0,0.845218100953341,,mixed
2010-12-02,10:31:00,10:32:00,2,3.933072989486601,10:31:00,1,0.0,1.277949626685157,,mixed
2013-12-31,12:05:00,12:07:00,3,3.932967507460434,12:06:00,3,1.0,0.5220858233877984,,compressed
2012-07-13,14:31:00,14:39:00,9,3.931532694453678,14:35:00,2,1.0,0.5260491771114245,,compressed
2010-07-30,13:18:00,13:22:00,5,3.930741051828088,13:20:00,2,0.8,0.8791681349652024,,mixed
2012-03-27,13:52:00,13:56:00,5,3.9306401789278143,13:53:00,3,0.8,0.5616192989844957,,compressed
2012-02-17,14:40:00,14:42:00,3,3.929878306790311,14:40:00,1,0.0,0.34688497755525305,,compressed
2013-06-19,11:35:00,11:40:00,5,3.929757180033646,11:35:00,3,0.8,0.8570467962183711,,mixed
2012-04-11,12:44:00,12:48:00,5,3.929542890115406,12:48:00,3,0.8,0.45957475443463336,,compressed
2010-09-03,14:09:00,14:09:00,1,3.9289214208808962,14:09:00,2,1.0,0.42999979095672247,,compressed
2011-08-08,14:01:00,14:02:00,2,3.928621294783224,14:01:00,2,0.5,1.5200451519721343,S&P downgrade aftermath (-6.7%),dispersed
2016-11-02,15:10:00,15:24:00,6,3.9278498775458797,15:18:00,1,0.0,1.5394955019097158,,dispersed
2008-07-08,11:12:00,11:18:00,7,3.9267995194772443,11:17:00,2,0.5714285714285714,1.4265030623249957,,mixed
2020-03-25,14:13:00,14:16:00,4,3.924010384138596,14:16:00,1,0.0,0.9086727986964594,,mixed
2009-03-12,11:02:00,11:05:00,4,3.9225491913471653,11:04:00,1,0.0,0.8753979168806838,,mixed
2015-06-17,15:46:00,15:47:00,2,3.9218483730864806,15:46:00,2,1.0,1.1839383462119906,,mixed
2010-05-14,15:40:00,15:47:00,7,3.921430024781493,15:43:00,1,0.14285714285714285,1.2198708153180067,,mixed
2019-04-15,15:01:00,15:04:00,3,3.9211797257774585,15:04:00,2,1.0,0.5272759936653532,,compressed
2017-06-19,14:07:00,14:08:00,2,3.9198442444741004,14:07:00,1,0.0,0.42082402067497465,,compressed
2013-12-23,13:23:00,13:27:00,5,3.918728210949746,13:27:00,1,0.0,0.47609746624590965,,compressed
