idx,dt,eps,eps_norm,score,engine
1711,2026-07-02 17:30:00,0.01940910582404598,0.19241959330878658,0.31250086797541443,HLPPL
1712,2026-07-02 18:30:00,0.025366911116242896,0.2514845745464689,0.3953800896888042,HLPPL
1713,2026-07-02 19:30:00,0.02979568180327341,0.2953908864694281,0.4226254132072207,HLPPL
1714,2026-07-06 13:30:00,0.04919595634651186,0.487722927498538,0.5949779461985751,HLPPL
1715,2026-07-06 14:30:00,0.062103589805204695,0.6156876881225707,0.7009976194571242,HLPPL
1716,2026-07-06 15:30:00,0.05656742246496416,0.5608027759707337,0.6650124121193669,HLPPL
1717,2026-07-06 16:30:00,0.04610978688113665,0.45712700624420677,0.5460268149177788,HLPPL
1718,2026-07-06 17:30:00,0.039134915608302734,0.38797895244581343,0.4846374951646748,HLPPL
1719,2026-07-06 18:30:00,0.04553372985065218,0.45141604456810713,0.5526633863037844,HLPPL
1720,2026-07-06 19:30:00,0.04076627316092063,0.4041520394319772,0.5140610107601156,HLPPL
1721,2026-07-07 13:30:00,0.0055451436164632995,0.05497390189901385,0.1455797636589033,HLPPL
1722,2026-07-07 14:30:00,0.018972439451502066,0.18809053422805208,0.276388537064714,HLPPL
1723,2026-07-07 15:30:00,0.027493617177309915,0.2725684884097683,0.36736259379185043,HLPPL
1724,2026-07-07 16:30:00,0.022651343858677286,0.22456276001052722,0.2949882909854772,HLPPL
1725,2026-07-07 17:30:00,0.022863004937466958,0.22666114306172117,0.30992850424992296,HLPPL
1726,2026-07-07 18:30:00,0.03431629984191664,0.3402077622382453,0.4556105513378887,HLPPL
1727,2026-07-07 19:30:00,0.0343349638486643,0.34039279500690833,0.4259704751462436,HLPPL
1728,2026-07-08 13:30:00,0.03755139624020831,0.37228012759692103,0.4937390373048223,HLPPL
1729,2026-07-08 14:30:00,0.01369025570946203,0.13572358560920258,0.24446708241889606,HLPPL
1730,2026-07-08 15:30:00,0.013940050760410383,0.13820002437715867,0.2304755954614343,HLPPL
1731,2026-07-08 16:30:00,0.026669179447266878,0.26439510967911267,0.3659752928033835,HLPPL
1732,2026-07-08 17:30:00,0.023520040267134945,0.23317491407571547,0.32177784717031066,HLPPL
1733,2026-07-08 18:30:00,0.04166924930989957,0.41310403881459695,0.4981976114582948,HLPPL
1734,2026-07-08 19:30:00,0.05547969198689806,0.5500191438901797,0.6429347916945249,HLPPL
1735,2026-07-09 13:30:00,0.04114786964121642,0.40793514207525355,0.4917957870752381,HLPPL
1736,2026-07-09 14:30:00,0.0531851819919833,0.5272716415545771,0.6010012517044426,HLPPL
1737,2026-07-09 15:30:00,0.0435666826757477,0.4319149701319322,0.5035884817817466,HLPPL
1738,2026-07-09 16:30:00,0.04705087835266397,0.4664568764535447,0.5506330120157805,HLPPL
1739,2026-07-09 17:30:00,0.051103615872172714,0.5066352397620184,0.5905774390861479,HLPPL
1740,2026-07-09 18:30:00,0.05295172053941588,0.5249571321607106,0.6126215188640751,HLPPL
1741,2026-07-09 19:30:00,0.05042864196806329,0.4999436278299596,0.5963225115780496,HLPPL
1742,2026-07-10 13:30:00,0.05305766511726295,0.5260074542501162,0.5908689856543515,HLPPL
1743,2026-07-10 14:30:00,0.049881298134865304,0.49451732541609217,0.5915080763128274,HLPPL
1744,2026-07-10 15:30:00,0.04962562622486333,0.49198262415839117,0.5597590219316794,HLPPL
1745,2026-07-10 16:30:00,0.04789331978169775,0.4748087417393903,0.5873480606560908,HLPPL
1746,2026-07-10 17:30:00,0.0572998586596043,0.5680640622955621,0.6635843469028486,HLPPL
1747,2026-07-10 18:30:00,0.0630156135432891,0.6247293842399027,0.6896497472443088,HLPPL
1748,2026-07-10 19:30:00,0.04687061944459181,0.46466981083104913,0.5395326509432447,HLPPL
1112,2026-03-02 14:30:00,0.016440047954466408,1.0,1.1309967305328357,HLPPL-DAE
1115,2026-03-02 17:30:00,-0.005088976670561074,-0.30954755634873365,-0.38574513701440716,HLPPL-DAE
1118,2026-03-02 20:30:00,-0.002232183907349139,-0.13577721388231734,-0.23043532472046757,HLPPL-DAE
1121,2026-03-03 16:30:00,-0.006859340751093512,-0.4172336218295505,-0.5495052680226673,HLPPL-DAE
1124,2026-03-03 19:30:00,-0.01673940542336183,-1.0,-1.0867009288022949,HLPPL-DAE
1127,2026-03-04 15:30:00,-0.024778247078739213,-1.0,-1.1438817916000994,HLPPL-DAE
1130,2026-03-04 18:30:00,-0.04201248428872972,-1.0,-1.1260493456648488,HLPPL-DAE
1133,2026-03-05 14:30:00,-0.03697377468214036,-0.8800663733198694,-0.986383036411656,HLPPL-DAE
1136,2026-03-05 17:30:00,-0.03765820215766702,-0.8963574231616962,-1.0163038583000545,HLPPL-DAE
1139,2026-03-05 20:30:00,0.012041575395278947,0.28661898002802044,0.3793750069561075,HLPPL-DAE
1142,2026-03-06 16:30:00,-0.0045870142671642355,-0.10918217155738988,-0.1934211795663727,HLPPL-DAE
1145,2026-03-06 19:30:00,-0.012966855113350384,-0.30864290300559244,-0.4043252734895662,HLPPL-DAE
1148,2026-03-09 14:30:00,-0.015329786180985572,-0.36488644840976336,-0.4150645836614705,HLPPL-DAE
1151,2026-03-09 17:30:00,0.004117248936402973,0.09800060639373966,0.18970910608409441,HLPPL-DAE
1154,2026-03-10 13:30:00,0.013808128951573906,0.3286672803416692,0.39878527928865026,HLPPL-DAE
1157,2026-03-10 16:30:00,0.027318008420681217,0.6502354926916224,0.724725927100689,HLPPL-DAE
1160,2026-03-10 19:30:00,0.010542674356871728,0.250941465027811,0.3564618283642035,HLPPL-DAE
1163,2026-03-11 15:30:00,0.003823810969013408,0.09101606424258002,0.17277129927009655,HLPPL-DAE
1166,2026-03-11 18:30:00,0.01812723023953744,0.4314724669685923,0.5258712655881488,HLPPL-DAE
1169,2026-03-12 14:30:00,0.012045545881608888,0.2867134873250099,0.34599528376177463,HLPPL-DAE
1172,2026-03-12 17:30:00,0.02895157061062026,0.6891182728365057,0.7888926593891133,HLPPL-DAE
1175,2026-03-13 13:30:00,-0.0008124640894617841,-0.01933863477051596,-0.09712087214838425,HLPPL-DAE
